grade_id,semester_code,user_code,subject_code,score,home_class
33300,201921,100019325,9,73,13
40042,201922,100019325,1,73,13
40043,201922,100019325,2,75,13
40044,201922,100019325,3,71,13
40045,201922,100019325,4,73,13
40046,201922,100019325,5,76,13
40047,201922,100019325,6,70,13
40048,201922,100019325,7,74,13
40049,201922,100019325,8,71,13
40050,201922,100019325,9,73,13
46792,202011,100019325,10,73,13
46793,202011,100019325,11,72,13
46794,202011,100019325,12,70,13
46795,202011,100019325,13,73,13
46796,202011,100019325,14,73,13
46797,202011,100019325,15,70,13
46798,202011,100019325,16,72,13
46799,202011,100019325,17,75,13
46800,202011,100019325,18,74,13
56917,202012,100019325,10,71,13
56918,202012,100019325,11,72,13
56919,202012,100019325,12,72,13
56920,202012,100019325,13,70,13
56921,202012,100019325,14,71,13
56922,202012,100019325,15,71,13
56923,202012,100019325,16,72,13
56924,202012,100019325,17,72,13
56925,202012,100019325,18,73,13
19801,201911,100019326,1,71,14
19802,201911,100019326,2,71,14
19803,201911,100019326,3,68,14
19804,201911,100019326,4,69,14
19805,201911,100019326,5,69,14
19806,201911,100019326,6,72,14
19807,201911,100019326,7,72,14
19808,201911,100019326,8,69,14
19809,201911,100019326,9,69,14
26551,201912,100019326,1,71,14
26552,201912,100019326,2,71,14
26553,201912,100019326,3,70,14
26554,201912,100019326,4,68,14
26555,201912,100019326,5,69,14
26556,201912,100019326,6,69,14
26557,201912,100019326,7,69,14
26558,201912,100019326,8,69,14
26559,201912,100019326,9,68,14
33301,201921,100019326,1,71,14
33302,201921,100019326,2,69,14
33303,201921,100019326,3,70,14
33304,201921,100019326,4,69,14
33305,201921,100019326,5,69,14
33306,201921,100019326,6,67,14
33307,201921,100019326,7,68,14
33308,201921,100019326,8,71,14
33309,201921,100019326,9,71,14
40051,201922,100019326,1,70,14
40052,201922,100019326,2,72,14
40053,201922,100019326,3,68,14
40054,201922,100019326,4,69,14
40055,201922,100019326,5,71,14
40056,201922,100019326,6,68,14
40057,201922,100019326,7,70,14
40058,201922,100019326,8,69,14
40059,201922,100019326,9,70,14
46801,202011,100019326,10,70,14
46802,202011,100019326,11,70,14
46803,202011,100019326,12,68,14
46804,202011,100019326,13,71,14
46805,202011,100019326,14,70,14
46806,202011,100019326,15,69,14
46807,202011,100019326,16,69,14
46808,202011,100019326,17,71,14
46809,202011,100019326,18,71,14
56926,202012,100019326,10,69,14
56927,202012,100019326,11,71,14
56928,202012,100019326,12,71,14
56929,202012,100019326,13,68,14
56930,202012,100019326,14,69,14
56931,202012,100019326,15,70,14
56932,202012,100019326,16,69,14
56933,202012,100019326,17,69,14
56934,202012,100019326,18,69,14
19810,201911,100019327,1,49,14
19811,201911,100019327,2,48,14
19812,201911,100019327,3,48,14
19813,201911,100019327,4,47,14
19814,201911,100019327,5,48,14
19815,201911,100019327,6,48,14
19816,201911,100019327,7,48,14
19817,201911,100019327,8,46,14
19818,201911,100019327,9,47,14
26560,201912,100019327,1,48,14
26561,201912,100019327,2,47,14
26562,201912,100019327,3,47,14
26563,201912,100019327,4,48,14
26564,201912,100019327,5,45,14
26565,201912,100019327,6,47,14
26566,201912,100019327,7,48,14
26567,201912,100019327,8,47,14
26568,201912,100019327,9,45,14
33310,201921,100019327,1,48,14
33311,201921,100019327,2,47,14
33312,201921,100019327,3,45,14
33313,201921,100019327,4,47,14
33314,201921,100019327,5,47,14
33315,201921,100019327,6,47,14
33316,201921,100019327,7,46,14
33317,201921,100019327,8,46,14
33318,201921,100019327,9,48,14
40060,201922,100019327,1,46,14
40061,201922,100019327,2,48,14
40062,201922,100019327,3,47,14
40063,201922,100019327,4,46,14
40064,201922,100019327,5,46,14
40065,201922,100019327,6,46,14
40066,201922,100019327,7,47,14
40067,201922,100019327,8,47,14
40068,201922,100019327,9,47,14
46810,202011,100019327,10,48,14
46811,202011,100019327,11,46,14
46812,202011,100019327,12,46,14
46813,202011,100019327,13,46,14
46814,202011,100019327,14,47,14
46815,202011,100019327,15,47,14
46816,202011,100019327,16,46,14
46817,202011,100019327,17,47,14
46818,202011,100019327,18,47,14
56935,202012,100019327,10,48,14
56936,202012,100019327,11,46,14
56937,202012,100019327,12,47,14
56938,202012,100019327,13,47,14
56939,202012,100019327,14,47,14
56940,202012,100019327,15,45,14
56941,202012,100019327,16,46,14
56942,202012,100019327,17,48,14
56943,202012,100019327,18,48,14
19819,201911,100019328,1,20,14
19820,201911,100019328,2,18,14
19821,201911,100019328,3,21,14
19822,201911,100019328,4,22,14
19823,201911,100019328,5,20,14
19824,201911,100019328,6,22,14
19825,201911,100019328,7,20,14
19826,201911,100019328,8,22,14
19827,201911,100019328,9,22,14
26569,201912,100019328,1,23,14
26570,201912,100019328,2,21,14
26571,201912,100019328,3,19,14
26572,201912,100019328,4,20,14
26573,201912,100019328,5,22,14
26574,201912,100019328,6,21,14
26575,201912,100019328,7,23,14
26576,201912,100019328,8,22,14
26577,201912,100019328,9,23,14
33319,201921,100019328,1,23,14
33320,201921,100019328,2,18,14
33321,201921,100019328,3,17,14
33322,201921,100019328,4,22,14
33323,201921,100019328,5,21,14
33324,201921,100019328,6,19,14
33325,201921,100019328,7,23,14
33326,201921,100019328,8,22,14
33327,201921,100019328,9,22,14
40069,201922,100019328,1,20,14
40070,201922,100019328,2,19,14
40071,201922,100019328,3,23,14
40072,201922,100019328,4,20,14
40073,201922,100019328,5,21,14
40074,201922,100019328,6,19,14
40075,201922,100019328,7,19,14
40076,201922,100019328,8,21,14
40077,201922,100019328,9,20,14
46819,202011,100019328,10,22,14
46820,202011,100019328,11,18,14
46821,202011,100019328,12,20,14
46822,202011,100019328,13,24,14
46823,202011,100019328,14,17,14
46824,202011,100019328,15,21,14
46825,202011,100019328,16,17,14
46826,202011,100019328,17,23,14
46827,202011,100019328,18,20,14
56944,202012,100019328,10,21,14
56945,202012,100019328,11,18,14
56946,202012,100019328,12,19,14
56947,202012,100019328,13,22,14
56948,202012,100019328,14,22,14
56949,202012,100019328,15,23,14
56950,202012,100019328,16,20,14
56951,202012,100019328,17,22,14
56952,202012,100019328,18,20,14
19828,201911,100019329,1,72,14
19829,201911,100019329,2,72,14
19830,201911,100019329,3,69,14
19831,201911,100019329,4,70,14
19832,201911,100019329,5,69,14
19833,201911,100019329,6,72,14
19834,201911,100019329,7,72,14
19835,201911,100019329,8,69,14
19836,201911,100019329,9,69,14
26578,201912,100019329,1,71,14
26579,201912,100019329,2,71,14
26580,201912,100019329,3,70,14
26581,201912,100019329,4,68,14
26582,201912,100019329,5,69,14
26583,201912,100019329,6,70,14
26584,201912,100019329,7,69,14
26585,201912,100019329,8,70,14
26586,201912,100019329,9,68,14
33328,201921,100019329,1,71,14
33329,201921,100019329,2,69,14
33330,201921,100019329,3,71,14
33331,201921,100019329,4,69,14
33332,201921,100019329,5,69,14
33333,201921,100019329,6,68,14
33334,201921,100019329,7,68,14
33335,201921,100019329,8,71,14
33336,201921,100019329,9,71,14
40078,201922,100019329,1,70,14
40079,201922,100019329,2,72,14
40080,201922,100019329,3,69,14
40081,201922,100019329,4,70,14
40082,201922,100019329,5,72,14
40083,201922,100019329,6,68,14
40084,201922,100019329,7,71,14
40085,201922,100019329,8,69,14
40086,201922,100019329,9,71,14
46828,202011,100019329,10,71,14
46829,202011,100019329,11,71,14
46830,202011,100019329,12,68,14
46831,202011,100019329,13,71,14
46832,202011,100019329,14,70,14
46833,202011,100019329,15,69,14
46834,202011,100019329,16,69,14
46835,202011,100019329,17,71,14
46836,202011,100019329,18,71,14
56953,202012,100019329,10,69,14
56954,202012,100019329,11,71,14
56955,202012,100019329,12,71,14
56956,202012,100019329,13,68,14
56957,202012,100019329,14,69,14
56958,202012,100019329,15,70,14
56959,202012,100019329,16,69,14
56960,202012,100019329,17,69,14
56961,202012,100019329,18,69,14
19837,201911,100019330,1,42,14
19838,201911,100019330,2,42,14
19839,201911,100019330,3,42,14
19840,201911,100019330,4,42,14
19841,201911,100019330,5,42,14
19842,201911,100019330,6,42,14
19843,201911,100019330,7,43,14
19844,201911,100019330,8,41,14
19845,201911,100019330,9,42,14
26587,201912,100019330,1,42,14
26588,201912,100019330,2,41,14
26589,201912,100019330,3,39,14
26590,201912,100019330,4,42,14
26591,201912,100019330,5,40,14
26592,201912,100019330,6,43,14
26593,201912,100019330,7,42,14
26594,201912,100019330,8,42,14
26595,201912,100019330,9,40,14
33337,201921,100019330,1,42,14
33338,201921,100019330,2,41,14
33339,201921,100019330,3,40,14
33340,201921,100019330,4,42,14
33341,201921,100019330,5,41,14
33342,201921,100019330,6,40,14
33343,201921,100019330,7,40,14
33344,201921,100019330,8,41,14
33345,201921,100019330,9,42,14
40087,201922,100019330,1,40,14
40088,201922,100019330,2,43,14
40089,201922,100019330,3,42,14
40090,201922,100019330,4,41,14
40091,201922,100019330,5,41,14
40092,201922,100019330,6,40,14
40093,201922,100019330,7,40,14
40094,201922,100019330,8,40,14
40095,201922,100019330,9,41,14
46837,202011,100019330,10,42,14
46838,202011,100019330,11,41,14
46839,202011,100019330,12,41,14
46840,202011,100019330,13,41,14
46841,202011,100019330,14,42,14
46842,202011,100019330,15,41,14
46843,202011,100019330,16,40,14
46844,202011,100019330,17,42,14
46845,202011,100019330,18,42,14
56962,202012,100019330,10,43,14
56963,202012,100019330,11,40,14
56964,202012,100019330,12,40,14
56965,202012,100019330,13,42,14
56966,202012,100019330,14,42,14
56967,202012,100019330,15,39,14
56968,202012,100019330,16,41,14
56969,202012,100019330,17,42,14
56970,202012,100019330,18,41,14
19846,201911,100019331,1,42,14
19847,201911,100019331,2,42,14
19848,201911,100019331,3,43,14
19849,201911,100019331,4,42,14
19850,201911,100019331,5,42,14
19851,201911,100019331,6,43,14
19852,201911,100019331,7,43,14
19853,201911,100019331,8,41,14
19854,201911,100019331,9,42,14
26596,201912,100019331,1,43,14
26597,201912,100019331,2,42,14
26598,201912,100019331,3,40,14
26599,201912,100019331,4,42,14
26600,201912,100019331,5,40,14
26601,201912,100019331,6,43,14
26602,201912,100019331,7,43,14
26603,201912,100019331,8,42,14
26604,201912,100019331,9,40,14
33346,201921,100019331,1,43,14
33347,201921,100019331,2,41,14
33348,201921,100019331,3,41,14
33349,201921,100019331,4,42,14
33350,201921,100019331,5,41,14
33351,201921,100019331,6,41,14
33352,201921,100019331,7,41,14
33353,201921,100019331,8,41,14
33354,201921,100019331,9,42,14
40096,201922,100019331,1,40,14
40097,201922,100019331,2,43,14
40098,201922,100019331,3,42,14
40099,201922,100019331,4,41,14
40100,201922,100019331,5,41,14
40101,201922,100019331,6,40,14
40102,201922,100019331,7,41,14
40103,201922,100019331,8,41,14
40104,201922,100019331,9,41,14
46846,202011,100019331,10,43,14
46847,202011,100019331,11,42,14
46848,202011,100019331,12,41,14
46849,202011,100019331,13,41,14
46850,202011,100019331,14,42,14
46851,202011,100019331,15,41,14
46852,202011,100019331,16,41,14
46853,202011,100019331,17,42,14
46854,202011,100019331,18,42,14
56971,202012,100019331,10,43,14
56972,202012,100019331,11,40,14
56973,202012,100019331,12,41,14
56974,202012,100019331,13,43,14
56975,202012,100019331,14,43,14
56976,202012,100019331,15,40,14
56977,202012,100019331,16,41,14
56978,202012,100019331,17,43,14
56979,202012,100019331,18,42,14
19855,201911,100019332,1,29,14
19856,201911,100019332,2,31,14
19857,201911,100019332,3,31,14
19858,201911,100019332,4,31,14
19859,201911,100019332,5,31,14
19860,201911,100019332,6,32,14
19861,201911,100019332,7,30,14
19862,201911,100019332,8,33,14
19863,201911,100019332,9,31,14
26605,201912,100019332,1,33,14
26606,201912,100019332,2,29,14
26607,201912,100019332,3,29,14
26608,201912,100019332,4,30,14
26609,201912,100019332,5,30,14
26610,201912,100019332,6,32,14
26611,201912,100019332,7,33,14
26612,201912,100019332,8,32,14
26613,201912,100019332,9,30,14
33355,201921,100019332,1,30,14
33356,201921,100019332,2,29,14
33357,201921,100019332,3,28,14
33358,201921,100019332,4,32,14
33359,201921,100019332,5,31,14
33360,201921,100019332,6,29,14
33361,201921,100019332,7,30,14
33362,201921,100019332,8,31,14
33363,201921,100019332,9,31,14
40105,201922,100019332,1,31,14
40106,201922,100019332,2,29,14
40107,201922,100019332,3,32,14
40108,201922,100019332,4,31,14
40109,201922,100019332,5,29,14
40110,201922,100019332,6,30,14
40111,201922,100019332,7,29,14
40112,201922,100019332,8,31,14
40113,201922,100019332,9,29,14
46855,202011,100019332,10,33,14
46856,202011,100019332,11,28,14
46857,202011,100019332,12,30,14
46858,202011,100019332,13,31,14
46859,202011,100019332,14,32,14
46860,202011,100019332,15,30,14
46861,202011,100019332,16,28,14
46862,202011,100019332,17,31,14
46863,202011,100019332,18,30,14
56980,202012,100019332,10,32,14
56981,202012,100019332,11,30,14
56982,202012,100019332,12,30,14
56983,202012,100019332,13,32,14
56984,202012,100019332,14,31,14
56985,202012,100019332,15,31,14
56986,202012,100019332,16,30,14
56987,202012,100019332,17,30,14
56988,202012,100019332,18,30,14
19864,201911,100019333,1,35,14
19865,201911,100019333,2,36,14
19866,201911,100019333,3,37,14
19867,201911,100019333,4,35,14
19868,201911,100019333,5,35,14
19869,201911,100019333,6,36,14
19870,201911,100019333,7,37,14
19871,201911,100019333,8,36,14
19872,201911,100019333,9,37,14
26614,201912,100019333,1,38,14
26615,201912,100019333,2,35,14
26616,201912,100019333,3,33,14
26617,201912,100019333,4,36,14
26618,201912,100019333,5,35,14
26619,201912,100019333,6,37,14
26620,201912,100019333,7,38,14
26621,201912,100019333,8,36,14
26622,201912,100019333,9,35,14
33364,201921,100019333,1,36,14
33365,201921,100019333,2,35,14
33366,201921,100019333,3,33,14
33367,201921,100019333,4,37,14
33368,201921,100019333,5,36,14
33369,201921,100019333,6,34,14
33370,201921,100019333,7,35,14
33371,201921,100019333,8,35,14
33372,201921,100019333,9,36,14
40114,201922,100019333,1,34,14
40115,201922,100019333,2,34,14
40116,201922,100019333,3,35,14
40117,201922,100019333,4,36,14
40118,201922,100019333,5,35,14
40119,201922,100019333,6,35,14
40120,201922,100019333,7,34,14
40121,201922,100019333,8,35,14
40122,201922,100019333,9,34,14
46864,202011,100019333,10,38,14
46865,202011,100019333,11,34,14
46866,202011,100019333,12,36,14
46867,202011,100019333,13,36,14
46868,202011,100019333,14,37,14
46869,202011,100019333,15,36,14
46870,202011,100019333,16,34,14
46871,202011,100019333,17,35,14
46872,202011,100019333,18,35,14
56989,202012,100019333,10,37,14
56990,202012,100019333,11,34,14
56991,202012,100019333,12,34,14
56992,202012,100019333,13,37,14
56993,202012,100019333,14,35,14
56994,202012,100019333,15,35,14
56995,202012,100019333,16,36,14
56996,202012,100019333,17,35,14
56997,202012,100019333,18,35,14
19873,201911,100019334,1,43,14
19874,201911,100019334,2,43,14
19875,201911,100019334,3,43,14
19876,201911,100019334,4,43,14
19877,201911,100019334,5,42,14
19878,201911,100019334,6,43,14
19879,201911,100019334,7,43,14
19880,201911,100019334,8,41,14
19881,201911,100019334,9,42,14
26623,201912,100019334,1,43,14
26624,201912,100019334,2,43,14
26625,201912,100019334,3,40,14
26626,201912,100019334,4,42,14
26627,201912,100019334,5,40,14
26628,201912,100019334,6,43,14
26629,201912,100019334,7,43,14
26630,201912,100019334,8,43,14
26631,201912,100019334,9,40,14
33373,201921,100019334,1,43,14
33374,201921,100019334,2,42,14
33375,201921,100019334,3,41,14
33376,201921,100019334,4,42,14
33377,201921,100019334,5,42,14
33378,201921,100019334,6,41,14
33379,201921,100019334,7,41,14
33380,201921,100019334,8,41,14
33381,201921,100019334,9,43,14
40123,201922,100019334,1,41,14
40124,201922,100019334,2,43,14
40125,201922,100019334,3,42,14
40126,201922,100019334,4,42,14
40127,201922,100019334,5,41,14
40128,201922,100019334,6,40,14
40129,201922,100019334,7,41,14
40130,201922,100019334,8,41,14
40131,201922,100019334,9,42,14
46873,202011,100019334,10,44,14
46874,202011,100019334,11,42,14
46875,202011,100019334,12,42,14
46876,202011,100019334,13,42,14
46877,202011,100019334,14,43,14
46878,202011,100019334,15,42,14
46879,202011,100019334,16,41,14
46880,202011,100019334,17,42,14
46881,202011,100019334,18,42,14
56998,202012,100019334,10,44,14
56999,202012,100019334,11,40,14
57000,202012,100019334,12,41,14
57001,202012,100019334,13,43,14
57002,202012,100019334,14,43,14
57003,202012,100019334,15,40,14
57004,202012,100019334,16,42,14
57005,202012,100019334,17,43,14
57006,202012,100019334,18,42,14
19882,201911,100019335,1,58,14
19883,201911,100019335,2,57,14
19884,201911,100019335,3,57,14
19885,201911,100019335,4,57,14
19886,201911,100019335,5,56,14
19887,201911,100019335,6,58,14
19888,201911,100019335,7,57,14
19889,201911,100019335,8,57,14
19890,201911,100019335,9,57,14
26632,201912,100019335,1,58,14
26633,201912,100019335,2,58,14
26634,201912,100019335,3,57,14
26635,201912,100019335,4,58,14
26636,201912,100019335,5,56,14
26637,201912,100019335,6,57,14
26638,201912,100019335,7,57,14
26639,201912,100019335,8,58,14
26640,201912,100019335,9,56,14
33382,201921,100019335,1,57,14
33383,201921,100019335,2,56,14
33384,201921,100019335,3,57,14
33385,201921,100019335,4,57,14
33386,201921,100019335,5,57,14
33387,201921,100019335,6,56,14
33388,201921,100019335,7,56,14
33389,201921,100019335,8,57,14
33390,201921,100019335,9,58,14
40132,201922,100019335,1,57,14
40133,201922,100019335,2,58,14
40134,201922,100019335,3,57,14
40135,201922,100019335,4,57,14
40136,201922,100019335,5,59,14
40137,201922,100019335,6,56,14
40138,201922,100019335,7,57,14
40139,201922,100019335,8,58,14
40140,201922,100019335,9,57,14
46882,202011,100019335,10,58,14
46883,202011,100019335,11,57,14
46884,202011,100019335,12,58,14
46885,202011,100019335,13,57,14
46886,202011,100019335,14,57,14
46887,202011,100019335,15,57,14
46888,202011,100019335,16,55,14
46889,202011,100019335,17,58,14
46890,202011,100019335,18,56,14
57007,202012,100019335,10,58,14
57008,202012,100019335,11,56,14
57009,202012,100019335,12,58,14
57010,202012,100019335,13,58,14
57011,202012,100019335,14,57,14
57012,202012,100019335,15,55,14
57013,202012,100019335,16,55,14
57014,202012,100019335,17,56,14
57015,202012,100019335,18,57,14
19891,201911,100019336,1,48,14
19892,201911,100019336,2,47,14
19893,201911,100019336,3,48,14
19894,201911,100019336,4,47,14
19895,201911,100019336,5,47,14
19896,201911,100019336,6,47,14
19897,201911,100019336,7,48,14
19898,201911,100019336,8,46,14
19899,201911,100019336,9,46,14
26641,201912,100019336,1,48,14
26642,201912,100019336,2,47,14
26643,201912,100019336,3,47,14
26644,201912,100019336,4,47,14
26645,201912,100019336,5,44,14
26646,201912,100019336,6,47,14
26647,201912,100019336,7,47,14
26648,201912,100019336,8,47,14
26649,201912,100019336,9,44,14
33391,201921,100019336,1,48,14
33392,201921,100019336,2,46,14
33393,201921,100019336,3,45,14
33394,201921,100019336,4,46,14
33395,201921,100019336,5,47,14
33396,201921,100019336,6,46,14
33397,201921,100019336,7,45,14
33398,201921,100019336,8,46,14
33399,201921,100019336,9,47,14
40141,201922,100019336,1,45,14
40142,201922,100019336,2,47,14
40143,201922,100019336,3,47,14
40144,201922,100019336,4,46,14
40145,201922,100019336,5,46,14
40146,201922,100019336,6,45,14
40147,201922,100019336,7,46,14
40148,201922,100019336,8,47,14
40149,201922,100019336,9,47,14
46891,202011,100019336,10,48,14
46892,202011,100019336,11,46,14
46893,202011,100019336,12,46,14
46894,202011,100019336,13,46,14
46895,202011,100019336,14,47,14
46896,202011,100019336,15,47,14
46897,202011,100019336,16,45,14
46898,202011,100019336,17,46,14
46899,202011,100019336,18,47,14
57016,202012,100019336,10,48,14
57017,202012,100019336,11,46,14
57018,202012,100019336,12,46,14
57019,202012,100019336,13,47,14
57020,202012,100019336,14,47,14
57021,202012,100019336,15,45,14
57022,202012,100019336,16,46,14
57023,202012,100019336,17,47,14
57024,202012,100019336,18,47,14
19900,201911,100019337,1,37,14
19901,201911,100019337,2,38,14
19902,201911,100019337,3,38,14
19903,201911,100019337,4,36,14
19904,201911,100019337,5,36,14
19905,201911,100019337,6,38,14
19906,201911,100019337,7,39,14
19907,201911,100019337,8,38,14
19908,201911,100019337,9,38,14
26650,201912,100019337,1,39,14
26651,201912,100019337,2,37,14
26652,201912,100019337,3,34,14
26653,201912,100019337,4,38,14
26654,201912,100019337,5,36,14
26655,201912,100019337,6,39,14
26656,201912,100019337,7,38,14
26657,201912,100019337,8,38,14
26658,201912,100019337,9,37,14
33400,201921,100019337,1,37,14
33401,201921,100019337,2,36,14
33402,201921,100019337,3,36,14
33403,201921,100019337,4,38,14
33404,201921,100019337,5,37,14
33405,201921,100019337,6,35,14
33406,201921,100019337,7,37,14
33407,201921,100019337,8,37,14
33408,201921,100019337,9,38,14
40150,201922,100019337,1,35,14
40151,201922,100019337,2,36,14
40152,201922,100019337,3,38,14
40153,201922,100019337,4,37,14
40154,201922,100019337,5,37,14
40155,201922,100019337,6,36,14
40156,201922,100019337,7,36,14
40157,201922,100019337,8,36,14
40158,201922,100019337,9,36,14
46900,202011,100019337,10,39,14
46901,202011,100019337,11,36,14
46902,202011,100019337,12,37,14
46903,202011,100019337,13,37,14
46904,202011,100019337,14,38,14
46905,202011,100019337,15,38,14
46906,202011,100019337,16,35,14
46907,202011,100019337,17,37,14
46908,202011,100019337,18,37,14
57025,202012,100019337,10,39,14
57026,202012,100019337,11,35,14
57027,202012,100019337,12,35,14
57028,202012,100019337,13,38,14
57029,202012,100019337,14,37,14
57030,202012,100019337,15,36,14
57031,202012,100019337,16,37,14
57032,202012,100019337,17,37,14
57033,202012,100019337,18,37,14
19909,201911,100019338,1,43,14
19910,201911,100019338,2,44,14
19911,201911,100019338,3,44,14
19912,201911,100019338,4,43,14
19913,201911,100019338,5,43,14
19914,201911,100019338,6,44,14
19915,201911,100019338,7,44,14
19916,201911,100019338,8,42,14
19917,201911,100019338,9,43,14
26659,201912,100019338,1,44,14
26660,201912,100019338,2,43,14
26661,201912,100019338,3,41,14
26662,201912,100019338,4,43,14
26663,201912,100019338,5,41,14
26664,201912,100019338,6,44,14
26665,201912,100019338,7,44,14
26666,201912,100019338,8,43,14
26667,201912,100019338,9,41,14
33409,201921,100019338,1,43,14
33410,201921,100019338,2,43,14
33411,201921,100019338,3,41,14
33412,201921,100019338,4,43,14
33413,201921,100019338,5,42,14
33414,201921,100019338,6,42,14
33415,201921,100019338,7,41,14
33416,201921,100019338,8,42,14
33417,201921,100019338,9,44,14
40159,201922,100019338,1,42,14
40160,201922,100019338,2,44,14
40161,201922,100019338,3,43,14
40162,201922,100019338,4,42,14
40163,201922,100019338,5,43,14
40164,201922,100019338,6,41,14
40165,201922,100019338,7,42,14
40166,201922,100019338,8,42,14
40167,201922,100019338,9,43,14
46909,202011,100019338,10,44,14
46910,202011,100019338,11,42,14
46911,202011,100019338,12,42,14
46912,202011,100019338,13,43,14
46913,202011,100019338,14,43,14
46914,202011,100019338,15,42,14
46915,202011,100019338,16,41,14
46916,202011,100019338,17,43,14
46917,202011,100019338,18,43,14
57034,202012,100019338,10,45,14
57035,202012,100019338,11,42,14
57036,202012,100019338,12,42,14
57037,202012,100019338,13,43,14
57038,202012,100019338,14,44,14
57039,202012,100019338,15,41,14
57040,202012,100019338,16,42,14
57041,202012,100019338,17,43,14
57042,202012,100019338,18,43,14
19918,201911,100019339,1,35,14
19919,201911,100019339,2,37,14
19920,201911,100019339,3,37,14
19921,201911,100019339,4,35,14
19922,201911,100019339,5,35,14
19923,201911,100019339,6,37,14
19924,201911,100019339,7,37,14
19925,201911,100019339,8,36,14
19926,201911,100019339,9,37,14
26668,201912,100019339,1,39,14
26669,201912,100019339,2,35,14
26670,201912,100019339,3,33,14
26671,201912,100019339,4,36,14
26672,201912,100019339,5,35,14
26673,201912,100019339,6,37,14
26674,201912,100019339,7,38,14
26675,201912,100019339,8,36,14
26676,201912,100019339,9,36,14
33418,201921,100019339,1,36,14
33419,201921,100019339,2,35,14
33420,201921,100019339,3,34,14
33421,201921,100019339,4,37,14
33422,201921,100019339,5,36,14
33423,201921,100019339,6,34,14
33424,201921,100019339,7,35,14
33425,201921,100019339,8,35,14
33426,201921,100019339,9,36,14
40168,201922,100019339,1,35,14
40169,201922,100019339,2,34,14
40170,201922,100019339,3,36,14
40171,201922,100019339,4,36,14
40172,201922,100019339,5,36,14
40173,201922,100019339,6,35,14
40174,201922,100019339,7,35,14
40175,201922,100019339,8,35,14
40176,201922,100019339,9,34,14
46918,202011,100019339,10,38,14
46919,202011,100019339,11,34,14
46920,202011,100019339,12,36,14
46921,202011,100019339,13,36,14
46922,202011,100019339,14,37,14
46923,202011,100019339,15,36,14
46924,202011,100019339,16,34,14
46925,202011,100019339,17,35,14
46926,202011,100019339,18,36,14
57043,202012,100019339,10,37,14
57044,202012,100019339,11,34,14
57045,202012,100019339,12,34,14
57046,202012,100019339,13,37,14
57047,202012,100019339,14,36,14
57048,202012,100019339,15,35,14
57049,202012,100019339,16,37,14
57050,202012,100019339,17,35,14
57051,202012,100019339,18,36,14
19927,201911,100019340,1,58,14
19928,201911,100019340,2,58,14
19929,201911,100019340,3,57,14
19930,201911,100019340,4,57,14
19931,201911,100019340,5,56,14
19932,201911,100019340,6,58,14
19933,201911,100019340,7,57,14
19934,201911,100019340,8,58,14
19935,201911,100019340,9,58,14
26677,201912,100019340,1,59,14
26678,201912,100019340,2,59,14
26679,201912,100019340,3,57,14
26680,201912,100019340,4,58,14
26681,201912,100019340,5,56,14
26682,201912,100019340,6,57,14
26683,201912,100019340,7,57,14
26684,201912,100019340,8,58,14
26685,201912,100019340,9,56,14
33427,201921,100019340,1,57,14
33428,201921,100019340,2,56,14
33429,201921,100019340,3,58,14
33430,201921,100019340,4,57,14
33431,201921,100019340,5,57,14
33432,201921,100019340,6,56,14
33433,201921,100019340,7,56,14
33434,201921,100019340,8,57,14
33435,201921,100019340,9,58,14
40177,201922,100019340,1,57,14
40178,201922,100019340,2,58,14
40179,201922,100019340,3,57,14
40180,201922,100019340,4,57,14
40181,201922,100019340,5,59,14
40182,201922,100019340,6,57,14
40183,201922,100019340,7,57,14
40184,201922,100019340,8,58,14
40185,201922,100019340,9,58,14
46927,202011,100019340,10,59,14
46928,202011,100019340,11,57,14
46929,202011,100019340,12,59,14
46930,202011,100019340,13,57,14
46931,202011,100019340,14,57,14
46932,202011,100019340,15,58,14
46933,202011,100019340,16,56,14
46934,202011,100019340,17,58,14
46935,202011,100019340,18,57,14
57052,202012,100019340,10,58,14
57053,202012,100019340,11,56,14
57054,202012,100019340,12,58,14
57055,202012,100019340,13,58,14
57056,202012,100019340,14,58,14
57057,202012,100019340,15,56,14
57058,202012,100019340,16,56,14
57059,202012,100019340,17,57,14
57060,202012,100019340,18,57,14
19936,201911,100019341,1,18,14
19937,201911,100019341,2,16,14
19938,201911,100019341,3,20,14
19939,201911,100019341,4,21,14
19940,201911,100019341,5,19,14
19941,201911,100019341,6,20,14
19942,201911,100019341,7,18,14
19943,201911,100019341,8,21,14
19944,201911,100019341,9,19,14
26686,201912,100019341,1,23,14
26687,201912,100019341,2,18,14
26688,201912,100019341,3,19,14
26689,201912,100019341,4,17,14
26690,201912,100019341,5,21,14
26691,201912,100019341,6,19,14
26692,201912,100019341,7,21,14
26693,201912,100019341,8,20,14
26694,201912,100019341,9,20,14
33436,201921,100019341,1,21,14
33437,201921,100019341,2,17,14
33438,201921,100019341,3,15,14
33439,201921,100019341,4,21,14
33440,201921,100019341,5,18,14
33441,201921,100019341,6,18,14
33442,201921,100019341,7,18,14
33443,201921,100019341,8,21,14
33444,201921,100019341,9,22,14
40186,201922,100019341,1,19,14
40187,201922,100019341,2,18,14
40188,201922,100019341,3,22,14
40189,201922,100019341,4,18,14
40190,201922,100019341,5,19,14
40191,201922,100019341,6,18,14
40192,201922,100019341,7,18,14
40193,201922,100019341,8,20,14
