grade_id,semester_code,user_code,subject_code,score
49173,202011,100020214,6,57
49174,202011,100020214,7,55
49175,202011,100020214,8,56
49176,202011,100020214,9,58
49177,202011,100020215,1,33
49178,202011,100020215,2,32
49179,202011,100020215,3,33
49180,202011,100020215,4,35
49181,202011,100020215,5,34
49182,202011,100020215,6,31
49183,202011,100020215,7,37
49184,202011,100020215,8,34
49185,202011,100020215,9,33
49186,202011,100020216,1,68
49187,202011,100020216,2,67
49188,202011,100020216,3,65
49189,202011,100020216,4,65
49190,202011,100020216,5,64
49191,202011,100020216,6,65
49192,202011,100020216,7,65
49193,202011,100020216,8,63
49194,202011,100020216,9,65
49195,202011,100020217,1,66
49196,202011,100020217,2,65
49197,202011,100020217,3,64
49198,202011,100020217,4,63
49199,202011,100020217,5,62
49200,202011,100020217,6,64
49201,202011,100020217,7,63
49202,202011,100020217,8,62
49203,202011,100020217,9,64
49204,202011,100020218,1,28
49205,202011,100020218,2,26
49206,202011,100020218,3,29
49207,202011,100020218,4,30
49208,202011,100020218,5,29
49209,202011,100020218,6,25
49210,202011,100020218,7,32
49211,202011,100020218,8,28
49212,202011,100020218,9,27
49213,202011,100020219,1,41
49214,202011,100020219,2,40
49215,202011,100020219,3,41
49216,202011,100020219,4,41
49217,202011,100020219,5,40
49218,202011,100020219,6,39
49219,202011,100020219,7,42
49220,202011,100020219,8,39
49221,202011,100020219,9,42
49222,202011,100020220,1,80
49223,202011,100020220,2,78
49224,202011,100020220,3,76
49225,202011,100020220,4,77
49226,202011,100020220,5,75
49227,202011,100020220,6,76
49228,202011,100020220,7,77
49229,202011,100020220,8,76
49230,202011,100020220,9,79
49231,202011,100020221,1,30
49232,202011,100020221,2,28
49233,202011,100020221,3,30
49234,202011,100020221,4,32
49235,202011,100020221,5,31
49236,202011,100020221,6,28
49237,202011,100020221,7,33
49238,202011,100020221,8,32
49239,202011,100020221,9,31
49240,202011,100020222,1,57
49241,202011,100020222,2,54
49242,202011,100020222,3,54
49243,202011,100020222,4,54
49244,202011,100020222,5,53
49245,202011,100020222,6,54
49246,202011,100020222,7,53
49247,202011,100020222,8,54
49248,202011,100020222,9,55
49249,202011,100020223,1,56
49250,202011,100020223,2,54
49251,202011,100020223,3,53
49252,202011,100020223,4,53
49253,202011,100020223,5,53
49254,202011,100020223,6,53
49255,202011,100020223,7,52
49256,202011,100020223,8,53
49257,202011,100020223,9,54
49258,202011,100020224,1,35
49259,202011,100020224,2,33
49260,202011,100020224,3,35
49261,202011,100020224,4,37
49262,202011,100020224,5,36
49263,202011,100020224,6,32
49264,202011,100020224,7,37
49265,202011,100020224,8,35
49266,202011,100020224,9,35
49267,202011,100020225,1,40
49268,202011,100020225,2,39
49269,202011,100020225,3,39
49270,202011,100020225,4,41
49271,202011,100020225,5,40
49272,202011,100020225,6,38
49273,202011,100020225,7,41
49274,202011,100020225,8,39
49275,202011,100020225,9,41
49276,202011,100020226,1,60
49277,202011,100020226,2,57
49278,202011,100020226,3,56
49279,202011,100020226,4,56
49280,202011,100020226,5,56
49281,202011,100020226,6,56
49282,202011,100020226,7,55
49283,202011,100020226,8,56
49284,202011,100020226,9,57
49285,202011,100020227,1,79
49286,202011,100020227,2,78
49287,202011,100020227,3,76
49288,202011,100020227,4,77
49289,202011,100020227,5,74
49290,202011,100020227,6,76
49291,202011,100020227,7,77
49292,202011,100020227,8,75
49293,202011,100020227,9,78
49294,202011,100020228,1,47
49295,202011,100020228,2,45
49296,202011,100020228,3,47
49297,202011,100020228,4,45
49298,202011,100020228,5,46
49299,202011,100020228,6,45
49300,202011,100020228,7,45
49301,202011,100020228,8,46
49302,202011,100020228,9,48
49303,202011,100020229,1,64
49304,202011,100020229,2,63
49305,202011,100020229,3,62
49306,202011,100020229,4,61
49307,202011,100020229,5,61
49308,202011,100020229,6,61
49309,202011,100020229,7,61
49310,202011,100020229,8,60
49311,202011,100020229,9,62
49312,202011,100020230,1,58
49313,202011,100020230,2,55
49314,202011,100020230,3,55
49315,202011,100020230,4,56
49316,202011,100020230,5,55
49317,202011,100020230,6,56
49318,202011,100020230,7,54
49319,202011,100020230,8,55
49320,202011,100020230,9,57
49321,202011,100020231,1,71
49322,202011,100020231,2,71
49323,202011,100020231,3,68
49324,202011,100020231,4,69
49325,202011,100020231,5,68
49326,202011,100020231,6,70
49327,202011,100020231,7,69
49328,202011,100020231,8,68
49329,202011,100020231,9,69
49330,202011,100020232,1,63
49331,202011,100020232,2,61
49332,202011,100020232,3,61
49333,202011,100020232,4,59
49334,202011,100020232,5,59
49335,202011,100020232,6,60
49336,202011,100020232,7,60
49337,202011,100020232,8,59
49338,202011,100020232,9,61
49339,202011,100020233,1,68
49340,202011,100020233,2,68
49341,202011,100020233,3,66
49342,202011,100020233,4,66
49343,202011,100020233,5,65
49344,202011,100020233,6,67
49345,202011,100020233,7,66
49346,202011,100020233,8,64
49347,202011,100020233,9,66
49348,202011,100020234,1,62
49349,202011,100020234,2,60
49350,202011,100020234,3,59
49351,202011,100020234,4,59
49352,202011,100020234,5,58
49353,202011,100020234,6,59
49354,202011,100020234,7,59
49355,202011,100020234,8,58
49356,202011,100020234,9,60
49357,202011,100020235,1,54
49358,202011,100020235,2,52
49359,202011,100020235,3,52
49360,202011,100020235,4,52
49361,202011,100020235,5,52
49362,202011,100020235,6,51
49363,202011,100020235,7,51
49364,202011,100020235,8,52
49365,202011,100020235,9,53
49366,202011,100020236,1,92
49367,202011,100020236,2,88
49368,202011,100020236,3,85
49369,202011,100020236,4,92
49370,202011,100020236,5,88
49371,202011,100020236,6,95
49372,202011,100020236,7,94
49373,202011,100020236,8,91
49374,202011,100020236,9,97
49375,202011,100020237,1,27
49376,202011,100020237,2,24
49377,202011,100020237,3,26
49378,202011,100020237,4,24
49379,202011,100020237,5,26
49380,202011,100020237,6,23
49381,202011,100020237,7,30
49382,202011,100020237,8,25
49383,202011,100020237,9,25
49384,202011,100020238,1,28
49385,202011,100020238,2,27
49386,202011,100020238,3,30
49387,202011,100020238,4,30
49388,202011,100020238,5,30
49389,202011,100020238,6,27
49390,202011,100020238,7,33
49391,202011,100020238,8,30
49392,202011,100020238,9,29
49393,202011,100020239,1,28
49394,202011,100020239,2,26
49395,202011,100020239,3,29
49396,202011,100020239,4,27
49397,202011,100020239,5,29
49398,202011,100020239,6,25
49399,202011,100020239,7,31
49400,202011,100020239,8,28
49401,202011,100020239,9,26
49402,202011,100020240,1,61
49403,202011,100020240,2,59
49404,202011,100020240,3,59
49405,202011,100020240,4,58
49406,202011,100020240,5,58
49407,202011,100020240,6,58
49408,202011,100020240,7,57
49409,202011,100020240,8,58
49410,202011,100020240,9,59
49411,202011,100020241,1,59
49412,202011,100020241,2,56
49413,202011,100020241,3,56
49414,202011,100020241,4,56
49415,202011,100020241,5,56
49416,202011,100020241,6,56
49417,202011,100020241,7,55
49418,202011,100020241,8,56
49419,202011,100020241,9,57
49420,202011,100020242,1,85
49421,202011,100020242,2,82
49422,202011,100020242,3,82
49423,202011,100020242,4,82
49424,202011,100020242,5,82
49425,202011,100020242,6,80
49426,202011,100020242,7,86
49427,202011,100020242,8,84
49428,202011,100020242,9,81
49429,202011,100020243,1,69
49430,202011,100020243,2,68
49431,202011,100020243,3,66
49432,202011,100020243,4,66
49433,202011,100020243,5,65
49434,202011,100020243,6,67
49435,202011,100020243,7,66
49436,202011,100020243,8,64
49437,202011,100020243,9,66
49438,202011,100020244,1,58
49439,202011,100020244,2,55
49440,202011,100020244,3,54
49441,202011,100020244,4,54
49442,202011,100020244,5,54
49443,202011,100020244,6,55
49444,202011,100020244,7,53
49445,202011,100020244,8,55
49446,202011,100020244,9,56
49447,202011,100020245,1,71
49448,202011,100020245,2,71
49449,202011,100020245,3,67
49450,202011,100020245,4,68
49451,202011,100020245,5,68
49452,202011,100020245,6,69
49453,202011,100020245,7,69
49454,202011,100020245,8,67
49455,202011,100020245,9,69
49456,202011,100020246,1,52
49457,202011,100020246,2,49
49458,202011,100020246,3,50
49459,202011,100020246,4,49
49460,202011,100020246,5,49
49461,202011,100020246,6,49
49462,202011,100020246,7,49
49463,202011,100020246,8,49
49464,202011,100020246,9,50
49465,202011,100020247,1,62
49466,202011,100020247,2,59
49467,202011,100020247,3,59
49468,202011,100020247,4,59
49469,202011,100020247,5,58
49470,202011,100020247,6,59
49471,202011,100020247,7,58
49472,202011,100020247,8,58
49473,202011,100020247,9,59
49474,202011,100020248,1,37
49475,202011,100020248,2,36
49476,202011,100020248,3,37
49477,202011,100020248,4,38
49478,202011,100020248,5,37
49479,202011,100020248,6,34
49480,202011,100020248,7,38
49481,202011,100020248,8,37
49482,202011,100020248,9,38
49483,202011,100020249,1,61
49484,202011,100020249,2,58
49485,202011,100020249,3,57
49486,202011,100020249,4,58
49487,202011,100020249,5,57
49488,202011,100020249,6,57
49489,202011,100020249,7,56
49490,202011,100020249,8,57
49491,202011,100020249,9,58
49492,202011,100020250,1,73
49493,202011,100020250,2,73
49494,202011,100020250,3,70
49495,202011,100020250,4,72
49496,202011,100020250,5,70
49497,202011,100020250,6,72
49498,202011,100020250,7,71
49499,202011,100020250,8,70
49500,202011,100020250,9,71
49501,202011,100020251,1,74
49502,202011,100020251,2,74
49503,202011,100020251,3,71
49504,202011,100020251,4,72
49505,202011,100020251,5,70
49506,202011,100020251,6,73
49507,202011,100020251,7,71
49508,202011,100020251,8,71
49509,202011,100020251,9,72
49510,202011,100020252,1,48
49511,202011,100020252,2,46
49512,202011,100020252,3,48
49513,202011,100020252,4,46
49514,202011,100020252,5,46
49515,202011,100020252,6,46
49516,202011,100020252,7,47
49517,202011,100020252,8,47
49518,202011,100020252,9,49
49519,202011,100020253,1,79
49520,202011,100020253,2,77
49521,202011,100020253,3,75
49522,202011,100020253,4,76
49523,202011,100020253,5,73
49524,202011,100020253,6,76
49525,202011,100020253,7,76
49526,202011,100020253,8,75
49527,202011,100020253,9,77
49528,202011,100020254,1,70
49529,202011,100020254,2,71
49530,202011,100020254,3,67
49531,202011,100020254,4,68
49532,202011,100020254,5,67
49533,202011,100020254,6,68
49534,202011,100020254,7,68
49535,202011,100020254,8,67
49536,202011,100020254,9,68
49537,202011,100020255,1,51
49538,202011,100020255,2,49
49539,202011,100020255,3,50
49540,202011,100020255,4,48
49541,202011,100020255,5,48
49542,202011,100020255,6,49
49543,202011,100020255,7,49
49544,202011,100020255,8,48
49545,202011,100020255,9,50
49546,202011,100020256,1,58
49547,202011,100020256,2,55
49548,202011,100020256,3,55
49549,202011,100020256,4,54
49550,202011,100020256,5,55
49551,202011,100020256,6,55
49552,202011,100020256,7,53
49553,202011,100020256,8,55
49554,202011,100020256,9,56
49555,202011,100020257,1,47
49556,202011,100020257,2,45
49557,202011,100020257,3,46
49558,202011,100020257,4,45
49559,202011,100020257,5,45
49560,202011,100020257,6,45
49561,202011,100020257,7,45
49562,202011,100020257,8,46
49563,202011,100020257,9,48
49564,202011,100020258,1,50
49565,202011,100020258,2,48
49566,202011,100020258,3,50
49567,202011,100020258,4,47
49568,202011,100020258,5,47
49569,202011,100020258,6,48
49570,202011,100020258,7,48
49571,202011,100020258,8,48
49572,202011,100020258,9,50
49573,202011,100020259,1,6
49574,202011,100020259,2,1
49575,202011,100020259,3,4
49576,202011,100020259,4,0
49577,202011,100020259,5,4
49578,202011,100020259,6,6
49579,202011,100020259,7,3
49580,202011,100020259,8,4
49581,202011,100020259,9,4
49582,202011,100020260,1,73
49583,202011,100020260,2,72
49584,202011,100020260,3,69
49585,202011,100020260,4,70
49586,202011,100020260,5,69
49587,202011,100020260,6,70
49588,202011,100020260,7,70
49589,202011,100020260,8,69
49590,202011,100020260,9,70
49591,202011,100020261,1,42
49592,202011,100020261,2,41
49593,202011,100020261,3,43
49594,202011,100020261,4,42
49595,202011,100020261,5,42
49596,202011,100020261,6,40
49597,202011,100020261,7,42
49598,202011,100020261,8,41
49599,202011,100020261,9,43
49600,202011,100020262,1,63
49601,202011,100020262,2,62
49602,202011,100020262,3,61
49603,202011,100020262,4,60
49604,202011,100020262,5,59
49605,202011,100020262,6,61
49606,202011,100020262,7,60
49607,202011,100020262,8,60
49608,202011,100020262,9,61
49609,202011,100020263,1,31
49610,202011,100020263,2,31
49611,202011,100020263,3,32
49612,202011,100020263,4,33
49613,202011,100020263,5,32
49614,202011,100020263,6,30
49615,202011,100020263,7,34
49616,202011,100020263,8,33
49617,202011,100020263,9,32
49618,202011,100020264,1,15
49619,202011,100020264,2,13
49620,202011,100020264,3,14
49621,202011,100020264,4,13
49622,202011,100020264,5,14
49623,202011,100020264,6,9
49624,202011,100020264,7,18
49625,202011,100020264,8,16
49626,202011,100020264,9,17
49627,202011,100020265,1,69
49628,202011,100020265,2,69
49629,202011,100020265,3,66
49630,202011,100020265,4,66
49631,202011,100020265,5,65
49632,202011,100020265,6,67
49633,202011,100020265,7,67
49634,202011,100020265,8,64
49635,202011,100020265,9,67
49636,202011,100020266,1,42
49637,202011,100020266,2,41
49638,202011,100020266,3,43
49639,202011,100020266,4,42
49640,202011,100020266,5,42
49641,202011,100020266,6,41
49642,202011,100020266,7,42
49643,202011,100020266,8,41
49644,202011,100020266,9,43
49645,202011,100020267,1,42
49646,202011,100020267,2,41
49647,202011,100020267,3,42
49648,202011,100020267,4,42
49649,202011,100020267,5,42
49650,202011,100020267,6,40
49651,202011,100020267,7,42
49652,202011,100020267,8,40
49653,202011,100020267,9,43
49654,202011,100020268,1,22
49655,202011,100020268,2,20
49656,202011,100020268,3,23
49657,202011,100020268,4,20
49658,202011,100020268,5,20
49659,202011,100020268,6,18
49660,202011,100020268,7,26
49661,202011,100020268,8,22
49662,202011,100020268,9,22
49663,202011,100020269,1,37
49664,202011,100020269,2,37
49665,202011,100020269,3,37
49666,202011,100020269,4,38
49667,202011,100020269,5,38
49668,202011,100020269,6,34
49669,202011,100020269,7,39
49670,202011,100020269,8,37
49671,202011,100020269,9,38
49672,202011,100020270,1,47
49673,202011,100020270,2,45
49674,202011,100020270,3,46
49675,202011,100020270,4,45
49676,202011,100020270,5,45
49677,202011,100020270,6,44
49678,202011,100020270,7,45
49679,202011,100020270,8,45
49680,202011,100020270,9,47
49681,202011,100020271,1,40
49682,202011,100020271,2,39
49683,202011,100020271,3,39
49684,202011,100020271,4,41
49685,202011,100020271,5,40
49686,202011,100020271,6,38
49687,202011,100020271,7,41
49688,202011,100020271,8,39
49689,202011,100020271,9,41
49690,202011,100020272,1,76
49691,202011,100020272,2,76
49692,202011,100020272,3,74
49693,202011,100020272,4,75
49694,202011,100020272,5,73
49695,202011,100020272,6,76
49696,202011,100020272,7,74
49697,202011,100020272,8,74
49698,202011,100020272,9,75
49699,202011,100020273,1,53
49700,202011,100020273,2,51
49701,202011,100020273,3,51
49702,202011,100020273,4,51
49703,202011,100020273,5,51
49704,202011,100020273,6,51
49705,202011,100020273,7,50
49706,202011,100020273,8,51
49707,202011,100020273,9,52
49708,202011,100020274,1,57
49709,202011,100020274,2,54
49710,202011,100020274,3,54
49711,202011,100020274,4,54
49712,202011,100020274,5,54
49713,202011,100020274,6,54
49714,202011,100020274,7,53
49715,202011,100020274,8,55
49716,202011,100020274,9,56
49717,202011,100020275,1,59
49718,202011,100020275,2,56
49719,202011,100020275,3,56
49720,202011,100020275,4,56
49721,202011,100020275,5,56
49722,202011,100020275,6,56
49723,202011,100020275,7,55
49724,202011,100020275,8,56
49725,202011,100020275,9,57
49726,202011,100020276,1,54
49727,202011,100020276,2,53
49728,202011,100020276,3,52
49729,202011,100020276,4,53
49730,202011,100020276,5,52
49731,202011,100020276,6,51
49732,202011,100020276,7,51
49733,202011,100020276,8,53
49734,202011,100020276,9,54
49735,202011,100020277,1,74
49736,202011,100020277,2,74
49737,202011,100020277,3,71
49738,202011,100020277,4,73
49739,202011,100020277,5,71
49740,202011,100020277,6,74
49741,202011,100020277,7,71
49742,202011,100020277,8,71
49743,202011,100020277,9,73
49744,202011,100020278,1,49
49745,202011,100020278,2,47
49746,202011,100020278,3,48
49747,202011,100020278,4,47
49748,202011,100020278,5,46
49749,202011,100020278,6,47
49750,202011,100020278,7,47
49751,202011,100020278,8,47
49752,202011,100020278,9,49
49753,202011,100020279,1,69
49754,202011,100020279,2,69
49755,202011,100020279,3,66
49756,202011,100020279,4,66
49757,202011,100020279,5,66
49758,202011,100020279,6,68
49759,202011,100020279,7,67
49760,202011,100020279,8,65
49761,202011,100020279,9,68
49762,202011,100020280,1,47
49763,202011,100020280,2,44
49764,202011,100020280,3,45
49765,202011,100020280,4,44
49766,202011,100020280,5,45
49767,202011,100020280,6,44
49768,202011,100020280,7,45
49769,202011,100020280,8,44
49770,202011,100020280,9,47
49771,202011,100020281,1,75
49772,202011,100020281,2,75
49773,202011,100020281,3,72
49774,202011,100020281,4,74
49775,202011,100020281,5,71
49776,202011,100020281,6,75
49777,202011,100020281,7,74
49778,202011,100020281,8,73
49779,202011,100020281,9,75
49780,202011,100020282,1,54
49781,202011,100020282,2,51
49782,202011,100020282,3,52
49783,202011,100020282,4,52
49784,202011,100020282,5,51
49785,202011,100020282,6,51
49786,202011,100020282,7,50
49787,202011,100020282,8,52
49788,202011,100020282,9,52
49789,202011,100020283,1,44
49790,202011,100020283,2,43
49791,202011,100020283,3,43
49792,202011,100020283,4,43
49793,202011,100020283,5,44
49794,202011,100020283,6,42
49795,202011,100020283,7,44
49796,202011,100020283,8,43
49797,202011,100020283,9,45
49798,202011,100020284,1,73
49799,202011,100020284,2,73
49800,202011,100020284,3,71
49801,202011,100020284,4,72
49802,202011,100020284,5,70
49803,202011,100020284,6,72
49804,202011,100020284,7,71
49805,202011,100020284,8,70
49806,202011,100020284,9,71
49807,202011,100020285,1,58
49808,202011,100020285,2,55
49809,202011,100020285,3,55
49810,202011,100020285,4,55
49811,202011,100020285,5,55
49812,202011,100020285,6,55
49813,202011,100020285,7,54
49814,202011,100020285,8,55
49815,202011,100020285,9,56
49816,202011,100020286,1,36
49817,202011,100020286,2,36
49818,202011,100020286,3,36
49819,202011,100020286,4,38
49820,202011,100020286,5,37
49821,202011,100020286,6,34
49822,202011,100020286,7,38
49823,202011,100020286,8,36
49824,202011,100020286,9,37
49825,202011,100020287,1,62
49826,202011,100020287,2,59
49827,202011,100020287,3,59
49828,202011,100020287,4,59
49829,202011,100020287,5,58
49830,202011,100020287,6,59
49831,202011,100020287,7,58
49832,202011,100020287,8,58
49833,202011,100020287,9,59
49834,202011,100020288,1,53
49835,202011,100020288,2,51
49836,202011,100020288,3,51
49837,202011,100020288,4,51
49838,202011,100020288,5,51
49839,202011,100020288,6,50
49840,202011,100020288,7,50
49841,202011,100020288,8,51
49842,202011,100020288,9,51
49843,202011,100020289,1,67
49844,202011,100020289,2,67
49845,202011,100020289,3,65
49846,202011,100020289,4,64
49847,202011,100020289,5,64
49848,202011,100020289,6,65
49849,202011,100020289,7,65
49850,202011,100020289,8,63
49851,202011,100020289,9,65
49852,202011,100020290,1,43
49853,202011,100020290,2,42
49854,202011,100020290,3,43
49855,202011,100020290,4,43
49856,202011,100020290,5,43
49857,202011,100020290,6,41
49858,202011,100020290,7,43
49859,202011,100020290,8,42
49860,202011,100020290,9,44
49861,202011,100020291,1,52
49862,202011,100020291,2,49
49863,202011,100020291,3,50
49864,202011,100020291,4,49
49865,202011,100020291,5,49
49866,202011,100020291,6,49
49867,202011,100020291,7,49
49868,202011,100020291,8,49
49869,202011,100020291,9,51
49870,202011,100020292,1,27
49871,202011,100020292,2,24
49872,202011,100020292,3,26
49873,202011,100020292,4,26
49874,202011,100020292,5,27
49875,202011,100020292,6,23
49876,202011,100020292,7,30
49877,202011,100020292,8,26
49878,202011,100020292,9,25
49879,202011,100020293,1,45
49880,202011,100020293,2,43
49881,202011,100020293,3,44
49882,202011,100020293,4,44
49883,202011,100020293,5,44
49884,202011,100020293,6,43
49885,202011,100020293,7,44
49886,202011,100020293,8,43
49887,202011,100020293,9,45
49888,202011,100020294,1,35
49889,202011,100020294,2,34
49890,202011,100020294,3,35
49891,202011,100020294,4,37
49892,202011,100020294,5,36
49893,202011,100020294,6,33
49894,202011,100020294,7,38
49895,202011,100020294,8,35
49896,202011,100020294,9,36
49897,202011,100020295,1,53
49898,202011,100020295,2,51
49899,202011,100020295,3,51
49900,202011,100020295,4,51
49901,202011,100020295,5,51
49902,202011,100020295,6,51
49903,202011,100020295,7,50
49904,202011,100020295,8,51
49905,202011,100020295,9,52
49906,202011,100020296,1,82
49907,202011,100020296,2,79
49908,202011,100020296,3,78
49909,202011,100020296,4,79
49910,202011,100020296,5,77
49911,202011,100020296,6,77
49912,202011,100020296,7,79
49913,202011,100020296,8,78
49914,202011,100020296,9,79
49915,202011,100020297,1,32
49916,202011,100020297,2,31
49917,202011,100020297,3,32
49918,202011,100020297,4,34
49919,202011,100020297,5,33
49920,202011,100020297,6,30
49921,202011,100020297,7,35
49922,202011,100020297,8,34
49923,202011,100020297,9,32
49924,202011,100020298,1,10
49925,202011,100020298,2,7
49926,202011,100020298,3,10
49927,202011,100020298,4,6
49928,202011,100020298,5,10
49929,202011,100020298,6,7
49930,202011,100020298,7,11
49931,202011,100020298,8,10
49932,202011,100020298,9,14
49933,202011,100020299,1,61
49934,202011,100020299,2,59
49935,202011,100020299,3,58
49936,202011,100020299,4,58
49937,202011,100020299,5,57
49938,202011,100020299,6,58
49939,202011,100020299,7,56
49940,202011,100020299,8,57
49941,202011,100020299,9,59
49942,202011,100020300,1,61
49943,202011,100020300,2,59
49944,202011,100020300,3,59
49945,202011,100020300,4,58
49946,202011,100020300,5,58
49947,202011,100020300,6,58
49948,202011,100020300,7,58
49949,202011,100020300,8,58
49950,202011,100020300,9,59
49951,202011,100020301,1,20
49952,202011,100020301,2,18
49953,202011,100020301,3,22
49954,202011,100020301,4,20
49955,202011,100020301,5,20
49956,202011,100020301,6,17
49957,202011,100020301,7,25
49958,202011,100020301,8,22
49959,202011,100020301,9,20
49960,202011,100020302,1,43
49961,202011,100020302,2,42
49962,202011,100020302,3,43
49963,202011,100020302,4,43
49964,202011,100020302,5,43
49965,202011,100020302,6,42
49966,202011,100020302,7,43
49967,202011,100020302,8,42
49968,202011,100020302,9,45
49969,202011,100020303,1,67
49970,202011,100020303,2,65
49971,202011,100020303,3,64
49972,202011,100020303,4,64
49973,202011,100020303,5,63
49974,202011,100020303,6,64
49975,202011,100020303,7,64
49976,202011,100020303,8,63
49977,202011,100020303,9,65
49978,202011,100020304,1,31
49979,202011,100020304,2,30
49980,202011,100020304,3,31
49981,202011,100020304,4,33
49982,202011,100020304,5,32
49983,202011,100020304,6,30
49984,202011,100020304,7,34
49985,202011,100020304,8,33
49986,202011,100020304,9,32
49987,202011,100020305,1,28
49988,202011,100020305,2,25
49989,202011,100020305,3,28
49990,202011,100020305,4,27
49991,202011,100020305,5,29
49992,202011,100020305,6,25
49993,202011,100020305,7,31
49994,202011,100020305,8,28
49995,202011,100020305,9,26
49996,202011,100020306,1,48
49997,202011,100020306,2,46
49998,202011,100020306,3,47
49999,202011,100020306,4,45
50000,202011,100020306,5,46
50001,202011,100020306,6,45
50002,202011,100020306,7,46
50003,202011,100020306,8,46
50004,202011,100020306,9,48
50005,202011,100020307,1,39
50006,202011,100020307,2,37
50007,202011,100020307,3,37
50008,202011,100020307,4,39
50009,202011,100020307,5,38
50010,202011,100020307,6,36
50011,202011,100020307,7,39
50012,202011,100020307,8,37
50013,202011,100020307,9,39
50014,202011,100020308,1,75
50015,202011,100020308,2,75
50016,202011,100020308,3,72
50017,202011,100020308,4,74
50018,202011,100020308,5,71
50019,202011,100020308,6,75
50020,202011,100020308,7,73
50021,202011,100020308,8,73
50022,202011,100020308,9,74
50023,202011,100020309,1,33
50024,202011,100020309,2,32
50025,202011,100020309,3,33
50026,202011,100020309,4,34
50027,202011,100020309,5,33
50028,202011,100020309,6,30
50029,202011,100020309,7,36
50030,202011,100020309,8,34
50031,202011,100020309,9,32
50032,202011,100020310,1,40
50033,202011,100020310,2,38
50034,202011,100020310,3,39
50035,202011,100020310,4,40
50036,202011,100020310,5,39
50037,202011,100020310,6,38
50038,202011,100020310,7,40
50039,202011,100020310,8,39
50040,202011,100020310,9,40
50041,202011,100020311,1,61
50042,202011,100020311,2,58
50043,202011,100020311,3,58
50044,202011,100020311,4,58
50045,202011,100020311,5,57
50046,202011,100020311,6,58
50047,202011,100020311,7,56
50048,202011,100020311,8,57
50049,202011,100020311,9,59
50050,202011,100020312,1,26
50051,202011,100020312,2,24
50052,202011,100020312,3,26
50053,202011,100020312,4,24
50054,202011,100020312,5,26
50055,202011,100020312,6,23
50056,202011,100020312,7,29
50057,202011,100020312,8,25
50058,202011,100020312,9,24
50059,202011,100020313,1,40
50060,202011,100020313,2,38
50061,202011,100020313,3,39
50062,202011,100020313,4,40
50063,202011,100020313,5,39
50064,202011,100020313,6,38
50065,202011,100020313,7,40
50066,202011,100020313,8,39
50067,202011,100020313,9,40
50068,202011,100020314,1,46
50069,202011,100020314,2,44
50070,202011,100020314,3,44
50071,202011,100020314,4,44
50072,202011,100020314,5,44
50073,202011,100020314,6,43
50074,202011,100020314,7,44
50075,202011,100020314,8,44
50076,202011,100020314,9,46
50077,202011,100020315,1,83
50078,202011,100020315,2,79
50079,202011,100020315,3,79
50080,202011,100020315,4,79
50081,202011,100020315,5,78
50082,202011,100020315,6,78
50083,202011,100020315,7,80
50084,202011,100020315,8,79
50085,202011,100020315,9,79
50086,202011,100020316,1,44
50087,202011,100020316,2,43
50088,202011,100020316,3,43
50089,202011,100020316,4,44
50090,202011,100020316,5,44
50091,202011,100020316,6,43
50092,202011,100020316,7,44
50093,202011,100020316,8,43
50094,202011,100020316,9,45
50095,202011,100020317,1,69
50096,202011,100020317,2,69
50097,202011,100020317,3,66
50098,202011,100020317,4,66
50099,202011,100020317,5,66
50100,202011,100020317,6,67
50101,202011,100020317,7,67
50102,202011,100020317,8,65
50103,202011,100020317,9,67
50104,202011,100020318,1,38
50105,202011,100020318,2,37
50106,202011,100020318,3,37
50107,202011,100020318,4,39
50108,202011,100020318,5,38
50109,202011,100020318,6,35
50110,202011,100020318,7,39
50111,202011,100020318,8,37
50112,202011,100020318,9,39
50113,202011,100020319,1,68
50114,202011,100020319,2,68
50115,202011,100020319,3,65
50116,202011,100020319,4,65
50117,202011,100020319,5,65
50118,202011,100020319,6,66
50119,202011,100020319,7,65
50120,202011,100020319,8,64
50121,202011,100020319,9,66
50122,202011,100020320,1,59
50123,202011,100020320,2,55
50124,202011,100020320,3,56
50125,202011,100020320,4,56
50126,202011,100020320,5,55
50127,202011,100020320,6,56
50128,202011,100020320,7,54
50129,202011,100020320,8,56
50130,202011,100020320,9,57
50131,202011,100020321,1,75
50132,202011,100020321,2,74
50133,202011,100020321,3,72
50134,202011,100020321,4,73
50135,202011,100020321,5,71
50136,202011,100020321,6,74
50137,202011,100020321,7,73
50138,202011,100020321,8,72
50139,202011,100020321,9,73
50140,202011,100020322,1,73
50141,202011,100020322,2,72
50142,202011,100020322,3,69
50143,202011,100020322,4,70
50144,202011,100020322,5,69
50145,202011,100020322,6,71
50146,202011,100020322,7,70
50147,202011,100020322,8,69
50148,202011,100020322,9,71
50149,202011,100020323,1,28
50150,202011,100020323,2,25
50151,202011,100020323,3,27
50152,202011,100020323,4,27
50153,202011,100020323,5,28
50154,202011,100020323,6,24
50155,202011,100020323,7,31
50156,202011,100020323,8,27
50157,202011,100020323,9,26
50158,202011,100020324,1,49
50159,202011,100020324,2,47
50160,202011,100020324,3,48
50161,202011,100020324,4,47
50162,202011,100020324,5,46
50163,202011,100020324,6,47
50164,202011,100020324,7,47
50165,202011,100020324,8,47
50166,202011,100020324,9,49
50167,202011,100020325,1,50
50168,202011,100020325,2,48
50169,202011,100020325,3,50
50170,202011,100020325,4,47
